job.log: 2024/03/18 14:45:22  Created 'KKelly - Latest 2D Scene' by 'admin'
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: Device 0 (CPU 0 Intel Xeon CPU E5-2630 v4) uses Embree for ray tracing
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: Summary: Lights:7 Meshes:198 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: License for net.maxon.license.app.teamrenderclient~commercial-floating valid until Aug 28 2024
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: AMM enabled
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: Rendering frame 251...
job.log: 2024/03/19 13:14:04  DM-RENDER-064: Redshift Info: 
job.log: 2024/03/19 13:14:28  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 13:14:28  DM-RENDER-001: Redshift Info: Rendering time: 1m:15s (4 GPU(s) used)
job.log: 2024/03/19 13:14:30  DM-RENDER-001: Rendering frame 107 of job 'Nick C walk up'
job.log: 2024/03/19 13:14:31  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 13:14:31  DM-RENDER-001: Redshift Info: Rendering frame 107...
job.log: 2024/03/19 13:14:31  DM-RENDER-001: Redshift Info: Summary: Lights:7 Meshes:192 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:14:31  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:14:31  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:14:31  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:15:29  DM-RENDER-009: Redshift Info: 
job.log: 2024/03/19 13:15:29  DM-RENDER-009: Redshift Info: Rendering time: 4m:10s (2 GPU(s) used)
job.log: 2024/03/19 13:15:30  DM-RENDER-009: Rendering frame 136 of job 'Nick C walk up'
job.log: 2024/03/19 13:15:30  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:15:30  DM-RENDER-009: Redshift Info: Summary: Lights:7 Meshes:194 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:15:30  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:15:30  DM-RENDER-009: Redshift Info: Rendering frame 136...
job.log: 2024/03/19 13:15:30  DM-RENDER-009: Redshift Info: AMM enabled
job.log: 2024/03/19 13:15:30  DM-RENDER-009: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:15:46  DM-RENDER-015: Redshift Info: 
job.log: 2024/03/19 13:15:46  DM-RENDER-015: Redshift Info: Rendering time: 4m:40s (2 GPU(s) used)
job.log: 2024/03/19 13:15:47  DM-RENDER-015: Rendering frame 166 of job 'Nick C walk up'
job.log: 2024/03/19 13:15:48  DM-RENDER-015: Redshift Info: AMM enabled
job.log: 2024/03/19 13:15:48  DM-RENDER-015: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:15:48  DM-RENDER-015: Redshift Info: Summary: Lights:7 Meshes:196 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:15:48  DM-RENDER-015: Redshift Info: Rendering frame 166...
job.log: 2024/03/19 13:15:48  DM-RENDER-015: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:15:48  DM-RENDER-015: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:15:51  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 13:15:51  DM-RENDER-001: Redshift Info: Rendering time: 1m:19s (4 GPU(s) used)
job.log: 2024/03/19 13:15:52  DM-RENDER-001: Rendering frame 108 of job 'Nick C walk up'
job.log: 2024/03/19 13:15:53  DM-RENDER-001: Redshift Info: Summary: Lights:7 Meshes:192 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:15:53  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:15:53  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:15:53  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 13:15:53  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:15:53  DM-RENDER-001: Redshift Info: Rendering frame 108...
job.log: 2024/03/19 13:16:17  DM-RENDER-016: Redshift Info: 
job.log: 2024/03/19 13:16:17  DM-RENDER-016: Redshift Info: Rendering time: 3m:8s (2 GPU(s) used)
job.log: 2024/03/19 13:16:18  DM-RENDER-016: Rendering frame 176 of job 'Nick C walk up'
job.log: 2024/03/19 13:16:18  DM-RENDER-016: Redshift Info: AMM enabled
job.log: 2024/03/19 13:16:18  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:16:18  DM-RENDER-016: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:16:18  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:16:18  DM-RENDER-016: Redshift Info: Rendering frame 176...
job.log: 2024/03/19 13:16:18  DM-RENDER-016: Redshift Info: Summary: Lights:7 Meshes:196 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:16:38  DM-RENDER-013: Downloaded Asset(s) in 2.557 seconds
job.log: 2024/03/19 13:16:41  DM-RENDER-013: Rendering frame 185 of job 'Nick C walk up'
job.log: 2024/03/19 13:17:08  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 13:17:08  DM-RENDER-001: Redshift Info: Rendering time: 1m:15s (4 GPU(s) used)
job.log: 2024/03/19 13:17:10  DM-RENDER-001: Rendering frame 109 of job 'Nick C walk up'
job.log: 2024/03/19 13:17:12  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:17:12  DM-RENDER-001: Redshift Info: Summary: Lights:7 Meshes:192 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:17:12  DM-RENDER-001: Redshift Info: Rendering frame 109...
job.log: 2024/03/19 13:17:12  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:17:12  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:17:12  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 13:17:15  DM-RENDER-014: Redshift Info: 
job.log: 2024/03/19 13:17:15  DM-RENDER-014: Redshift Info: Rendering time: 4m:11s (2 GPU(s) used)
job.log: 2024/03/19 13:17:16  DM-RENDER-014: Rendering frame 149 of job 'Nick C walk up'
job.log: 2024/03/19 13:17:17  DM-RENDER-014: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:17:17  DM-RENDER-014: Redshift Info: Rendering frame 149...
job.log: 2024/03/19 13:17:17  DM-RENDER-014: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:17:17  DM-RENDER-014: Redshift Info: AMM enabled
job.log: 2024/03/19 13:17:17  DM-RENDER-014: Redshift Info: Summary: Lights:7 Meshes:196 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:17:17  DM-RENDER-014: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:17:39  DM-RENDER-010: Redshift Info: 
job.log: 2024/03/19 13:17:39  DM-RENDER-010: Redshift Info: Rendering time: 11m:22s (2 GPU(s) used)
job.log: 2024/03/19 13:17:41  DM-RENDER-010: Rendering frame 280 of job 'Nick C walk up'
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: Summary: Lights:7 Meshes:198 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: Device 0 (CPU 0 AMD Ryzen Threadripper 3970X 32-Core Processor) uses Embree for ray tracing
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: License for net.maxon.license.app.teamrenderclient~commercial-floating valid until Aug 28 2024
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: Rendering frame 280...
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: AMM enabled
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: Device 1 (CPU 1 AMD Ryzen Threadripper 3970X 32-Core Processor) uses Embree for ray tracing
job.log: 2024/03/19 13:17:42  DM-RENDER-010: Redshift Info: 
job.log: 2024/03/19 13:18:29  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 13:18:29  DM-RENDER-001: Redshift Info: Rendering time: 1m:17s (4 GPU(s) used)
job.log: 2024/03/19 13:18:30  DM-RENDER-001: Rendering frame 110 of job 'Nick C walk up'
job.log: 2024/03/19 13:18:31  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:18:31  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:18:31  DM-RENDER-001: Redshift Info: Rendering frame 110...
job.log: 2024/03/19 13:18:31  DM-RENDER-001: Redshift Info: Summary: Lights:7 Meshes:192 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:18:31  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 13:18:31  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:18:55  DM-RENDER-063: Redshift Info: 
job.log: 2024/03/19 13:18:55  DM-RENDER-063: Redshift Info: Rendering time: 31m:57s (2 GPU(s) used)
job.log: 2024/03/19 13:18:57  DM-RENDER-063: Rendering frame 258 of job 'Nick C walk up'
job.log: 2024/03/19 13:18:58  DM-RENDER-016: Redshift Info: Rendering time: 2m:39s (2 GPU(s) used)
job.log: 2024/03/19 13:18:58  DM-RENDER-016: Redshift Info: 
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: Summary: Lights:7 Meshes:198 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: AMM enabled
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: 
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: Device 1 (CPU 1 Intel Xeon CPU E5-2630 v4) uses Embree for ray tracing
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: Rendering frame 258...
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: Device 0 (CPU 0 Intel Xeon CPU E5-2630 v4) uses Embree for ray tracing
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: License for net.maxon.license.app.teamrenderclient~commercial-floating valid until Aug 28 2024
job.log: 2024/03/19 13:18:59  DM-RENDER-063: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:19:00  DM-RENDER-016: Rendering frame 174 of job 'Nick C walk up'
job.log: 2024/03/19 13:19:01  DM-RENDER-016: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:19:01  DM-RENDER-016: Redshift Info: AMM enabled
job.log: 2024/03/19 13:19:01  DM-RENDER-016: Redshift Info: Summary: Lights:7 Meshes:196 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:19:01  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:19:01  DM-RENDER-016: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:19:01  DM-RENDER-016: Redshift Info: Rendering frame 174...
job.log: 2024/03/19 13:19:45  DM-RENDER-009: Redshift Info: 
job.log: 2024/03/19 13:19:45  DM-RENDER-009: Redshift Info: Rendering time: 4m:14s (2 GPU(s) used)
job.log: 2024/03/19 13:19:46  DM-RENDER-009: Rendering frame 139 of job 'Nick C walk up'
job.log: 2024/03/19 13:19:47  DM-RENDER-009: Redshift Info: Summary: Lights:7 Meshes:194 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:19:47  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:19:47  DM-RENDER-009: Redshift Info: AMM enabled
job.log: 2024/03/19 13:19:47  DM-RENDER-009: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:19:47  DM-RENDER-009: Redshift Info: Rendering frame 139...
job.log: 2024/03/19 13:19:47  DM-RENDER-009: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:19:51  DM-RENDER-001: Redshift Info: 
job.log: 2024/03/19 13:19:51  DM-RENDER-001: Redshift Info: Rendering time: 1m:20s (4 GPU(s) used)
job.log: 2024/03/19 13:19:52  DM-RENDER-001: Rendering frame 111 of job 'Nick C walk up'
job.log: 2024/03/19 13:19:53  DM-RENDER-001: Redshift Info: Summary: Lights:7 Meshes:192 Instances:0 PointClouds:0 MatOverrides:0 Proxies:0 ProxyInstances:0 Volumes:0 TraceSets:2
job.log: 2024/03/19 13:19:54  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:19:54  DM-RENDER-001: Redshift Info: Rendering frame 111...
job.log: 2024/03/19 13:19:54  DM-RENDER-001: Redshift Info: AMM enabled
job.log: 2024/03/19 13:19:54  DM-RENDER-001: Redshift Info: =================================================================================================
job.log: 2024/03/19 13:19:54  DM-RENDER-001: Redshift Info: License for net.maxon.license.app.bundle_maxonone-release~education-floating valid until Aug 28 2024
job.log: 2024/03/19 13:20:07  DM-RENDER-015: Redshift Info: 
job.log: 2024/03/19 13:20:07  DM-RENDER-015: Redshift Info: Rendering time: 4m:18s (2 GPU(s) used)
job.log: 2024/03/19 13:20:08  DM-RENDER-015: Rendering frame 167 of job 'Nick C walk up'
job.log: 2024/03/19 13:20:09  DM-RENDER-015: Redshift Info: AMM enabled
